2019-11-28 07:05:44,"b'@SadhviPragya_MP Whether it was Godse or Udham Singh, you have full support of all the nationalist. And trust natio\xe2\x80\xa6 https://t.co/aQdx5VGl8s'",106
2019-11-28 07:02:47,b'@DiwakarSpeaks @SadhviPragya_MP @SacchiSadhana You seem to have sick mind man... This nation instead owes apology t\xe2\x80\xa6 https://t.co/I6ePWnVNCk',106
2019-11-28 06:05:30,b'RT @11Graphs: Least expensive and most profitable largest US #Technology #Stocks by EV to EBITDA and EBITDA Margin:\n1. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 INTEL $INTC: 8.5x\xe2\x80\xa6',24
2019-11-28 05:38:57,"b""RT @EricJhonsa: A look at $HPQ and $DELL's Tuesday remarks on $INTC PC CPU shortages, along with how they compare with prior disclosures on\xe2\x80\xa6""",40
2019-11-28 05:17:09,b'High-return trading strategies available at Profectus Systems $AAPL $TSLA $VIX $SPY $SPX $UVXY $VXX $XIV $MSFT $AMZN $FB $INTC $GOOGL $T $VZ',846
2019-11-28 05:15:49,"b""$KT Corp. aims for first place in #OTT 'season' enjoyed in #ultra #highdefinition and sound quality\xe2\x80\xa6 https://t.co/DPr2upmTKt""",462
2019-11-28 05:00:37,b'@RogerKay @intel @MediaTek May I know what is this event? Seems not listed in the events calender at https://t.co/rNpuaAaSGF.',1881
2019-11-28 04:49:32,"b'Technology Sector Update for 11/27/2019: DELL,BOX,AVX,INTC,HPE,STX,WDC - Nasdaq https://t.co/dHL2hcwUIn'",223
2019-11-28 04:38:45,"b'RT @LegitReviews: Just confirmed that Chris Hook (Graphics and Visual Technologies Marketing Chief) &amp; Heather Lennon (Sr. Manager, Digital\xe2\x80\xa6'",256
2019-11-28 04:28:57,"b'""How I trade with only the 2-period RSI"" https://t.co/GojLhwYzSI $SPY $QQQ $DJIA $DIA $GLD $SLV #stockmarket\xe2\x80\xa6 https://t.co/jnLXswMgsw'",21252
2019-11-28 04:20:30,b'@JhaSanjay Not at all Jha2 bhai... We are proud of Pragya and her courage to speak the truth in parliament. This na\xe2\x80\xa6 https://t.co/axADvu3YMT',106
2019-11-28 04:14:48,b'$RMSL OVERSOLD #BIOTECH 52WKH $1.20 1000%+gain POTENTIAL\xf0\x9f\x93\x88\xf0\x9f\x92\xb8\xf0\x9f\x8d\xbe #Crypto $SPY $QQQ $DJIA $DIA $GLD $SLV #stockmarket\xe2\x80\xa6 https://t.co/OWY69i0dqU',16938
2019-11-28 04:08:14,"b""@bitmagicio @jonmasters Don't look at the R&amp;D, look at how they sell. They had zero interest in pushing the desktop\xe2\x80\xa6 https://t.co/6sg6MCFAXk""",201
2019-11-28 04:00:37,"b""RT @TMFSunLion: If You Invested $1,000 in AMD's IPO, This Is How Much Money You'd Have Now @themotleyfool #stocks $AMD $NVDA $INTC https://\xe2\x80\xa6""",2652
2019-11-28 04:00:37,b'RT @newsfilterio: It\xe2\x80\x99s beginning to look like a really interesting market. After years of essentially one player taking all the s.. $GOOGL\xe2\x80\xa6',2652
2019-11-28 03:53:32,"b'RT @LegitReviews: Just confirmed that Chris Hook (Graphics and Visual Technologies Marketing Chief) &amp; Heather Lennon (Sr. Manager, Digital\xe2\x80\xa6'",37
2019-11-28 03:52:45,"b""If Amazon Web Services' chip efforts are successful, it could lessen the unit's reliance on Intel Corp (INTC.O) and\xe2\x80\xa6 https://t.co/V5B7GvngGp""",537
2019-11-28 03:44:22,"b""If You Invested $1,000 in AMD's IPO, This Is How Much Money You'd Have Now @themotleyfool #stocks $AMD $NVDA $INTC https://t.co/kk376wDjOf""",2135
2019-11-28 03:43:08,"b""$RMSL 0088? U CAN'T B SERIOUS. OVERSOLD #BIOTECH can't b OVERLOOKED $wmtm $vgtl $adtm $liga $ssft $coho $frlf $bzgt\xe2\x80\xa6 https://t.co/0X3UxAPI45""",16938
2019-11-28 03:39:53,b'$RMSL 009?! 52WKH $1.20. Why do INSIDERS own 47%? $AAPL $GOOG $AMZN $QQQ $MSFT $TSLA $AMD $NVDA $QCOM $NFLX $INTC\xe2\x80\xa6 https://t.co/LqzWhxaQiS',16938
2019-11-28 03:32:33,b'$RMSL EXTREMELY  OVERSOLD 52WKH $1.20\xf0\x9f\x93\x88\xf0\x9f\x92\xb8\xf0\x9f\x94\xa5\xf0\x9f\x92\xb8\n$RDUS $UTHR $PTLA $ALDR $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB\xe2\x80\xa6 https://t.co/TL4sIViEOt',16938
2019-11-28 03:31:47,b'$RMSL 52WKH $1.20. 1000% run coming\xf0\x9f\x8d\xbe\xf0\x9f\x93\x88\xf0\x9f\x92\xb8 $AAPL $GOOG $AMZN $QQQ $MSFT $TSLA $AMD $NVDA $QCOM $NFLX $INTC $CSCO $NXPI\xe2\x80\xa6 https://t.co/DHWZGBZlIH',16938
2019-11-28 03:27:04,b'Intel&amp;#39;s New Chip Aims For Quantum Supremacy https://t.co/RkEyJRnaQc $INTC #stocks #stockmarket',2427
2019-11-28 03:17:31,b'RT @danielnewmanUV: Early thoughts on this mornings @Intel + @MediaTek announcement -&gt; Intel Announces MediaTek Partnership To Deliver 5G P\xe2\x80\xa6',1223
2019-11-28 03:10:42,"b'@handleym99 @jonmasters True for all large corps, there is a chance INTC goes Kodak way, but I how they ignore the\xe2\x80\xa6 https://t.co/fNiT3xPAWq'",87
2019-11-28 02:57:00,b'It\xe2\x80\x99s beginning to look like a really interesting market. After years of essentially one player taking all the s..\xe2\x80\xa6 https://t.co/lP4B3nstUu',252
2019-11-28 02:10:59,b'Nio Inc \xe2\x80\x93 ADR has been one of the most volatile stocks in 2019 despite the fairly robust performance of the broader\xe2\x80\xa6 https://t.co/dejXMfzZJu',252
2019-11-28 02:10:35,b'$NIO Eve - Self-driving Electric  Car - Coming to the World for the first time via Nio - Mark it.\xe2\x80\xa6 https://t.co/f4SLkOcbiG',33116
2019-11-28 02:03:26,"b'RT @LegitReviews: Just confirmed that Chris Hook (Graphics and Visual Technologies Marketing Chief) &amp; Heather Lennon (Sr. Manager, Digital\xe2\x80\xa6'",581
2019-11-28 02:02:30,b'$NIO ----- &lt; Friday $3+ Open imo\n\n$MSFT $NDVA $GOOG $FB $AMZN $NFLX $ORCL $INTC $AMD $MU $QCOM $TCEHY $TME $BABA\xe2\x80\xa6 https://t.co/YtGGj3stdy',33116
